Trials,Switch_Win_Percentage,Stay_Win_Percentage
2913,66.838311,34.2602128
2914,66.2319835,33.6307481
2915,65.2830189,33.1732419
2916,67.558299,33.8477366
2917,66.2324306,33.8018512
2918,65.7642221,32.5908156
2919,67.3518328,33.1620418
2920,66.5410959,33.6986301
2921,65.6282095,33.9267374
2922,67.522245,32.8542094
2923,65.1385563,33.8693124
2924,66.9288646,32.3529412
2925,66.3247863,33.2991453
2926,67.2932331,34.6206425
2927,66.3477964,33.1397335
2928,66.9740437,34.9726776
2929,65.7562308,35.0290201
2930,66.2798635,33.3447099
2931,66.4960764,32.6168543
2932,65.7571623,33.2878581
2933,66.14388,33.1401296
2934,68.1663258,32.1404226
2935,66.7120954,31.890971
2936,66.2125341,32.7656676
2937,66.700715,31.835206
2938,67.2906739,33.0837304
2939,66.6893501,32.8683226
2940,66.0204082,32.9931973
2941,67.6980619,33.5940156
2942,66.2814412,33.378654
2943,67.4481821,31.6343867
2944,67.357337,32.5747283
2945,66.7911715,33.4465195
2946,67.209776,32.6205024
2947,67.1191042,33.4577536
2948,65.9090909,34.2605156
2949,66.7683961,32.0786707
2950,67.0508475,33.6949153
2951,65.8420874,34.0562521
2952,64.5325203,33.8753388
2953,66.3731798,32.0690823
2954,67.4001354,33.3446175
2955,67.3434856,32.250423
2956,66.2043302,34.3707713
2957,67.9742983,32.1271559
2958,63.7931034,33.637593
2959,66.0020277,32.274417
2960,66.722973,33.4121622
2961,67.3421142,32.3539345
2962,66.6441594,34.9426063
2963,66.7566655,33.6483294
2964,65.7557355,33.4682861
2965,68.0607083,33.4907251
2966,67.1274444,32.7714093
2967,65.7566566,33.3670374
2968,65.7008086,34.6698113
2969,66.2512631,32.7382957
2970,66.3299663,33.030303
2971,64.7256816,33.1538203
2972,66.0834455,33.8492598
2973,65.9603095,31.7524386
2974,65.5346335,33.99462
2975,65.7142857,33.8487395
2976,66.8682796,32.6948925
2977,67.7863621,33.422909
2978,66.1517797,33.4452653
2979,67.4723061,34.5417925
2980,65.4362416,32.6845638
2981,65.9510231,32.90842
2982,66.3648558,32.3272971
2983,67.2812605,33.1545424
2984,66.2868633,32.808311
2985,66.1976549,32.2278057
2986,66.577361,32.8868051
2987,66.5215936,33.8131905
2988,69.2771084,33.0321285
2989,66.2094346,32.9876213
2990,66.4548495,31.1705686
2991,67.3019057,33.8682715
2992,66.5441176,34.0909091
2993,66.8559973,31.6739058
2994,68.3032732,33.4669339
2995,66.4774624,33.6894825
2996,67.0226969,33.1775701
2997,66.7667668,32.8328328
2998,66.8779186,33.2555037
2999,67.3557853,32.8442814
3000,67.1333333,33.5666667
3001,65.7447517,32.3892036
3002,67.0219853,34.1772152
3003,65.9340659,31.7016317
3004,67.7762983,33.1557923
3005,66.5890183,32.7454243
3006,67.7312043,32.1357285
3007,68.939142,34.1536415
3008,66.2234043,34.1755319
3009,69.3253573,33.998006
3010,65.8139535,33.2225914
3011,66.5227499,33.9090003
3012,67.0318725,33.9641434
3013,65.5160969,32.6584799
3014,67.1201062,31.8181818
3015,64.9087894,33.3996683
3016,65.3846154,33.8527851
3017,66.058999,33.4438184
3018,67.1968191,33.3996024
3019,67.6382908,34.3491222
3020,66.8211921,32.3178808
3021,66.3687521,34.4256869
3022,65.8835208,33.6863005
3023,66.9533576,34.2705921
3024,66.1044974,33.234127
3025,67.2727273,33.9834711
3026,67.8453404,33.344349
3027,64.5853981,33.7297654
3028,66.8428005,32.4636724
3029,66.5896335,32.6840541
3030,65.0825083,33.2673267
3031,67.0075883,33.5202903
3032,65.73219,33.0474934
3033,66.5677547,34.0257171
3034,67.7653263,32.5972314
3035,65.7331137,33.2454695
3036,68.2806324,33.8932806
3037,66.052025,33.0260125
3038,67.9065174,35.0559579
3039,66.2059888,33.2675222
3040,67.2368421,33.8157895
3041,67.3133838,32.5221966
3042,66.4365549,33.9579224
3043,67.2034177,33.2895169
3044,66.6885677,32.8515112
3045,66.4039409,33.2348112
3046,65.9553513,33.0269206
3047,66.7541844,33.8693797
3048,65.0590551,33.9566929
3049,67.4319449,33.3879961
3050,66.2295082,33.0819672
3051,67.2894133,32.4483776
3052,66.7431193,32.1100917
3053,66.5902391,32.7874222
3054,67.1905697,32.7766863
3055,66.5139116,34.7299509
3056,66.9829843,32.8861257
3057,65.3581943,33.1043507
3058,66.088947,33.028123
3059,67.8980059,32.8538738
3060,66.9281046,32.5163399
3061,64.7827507,32.2116955
3062,66.1332462,33.0176355
3063,66.8625531,33.3006856
3064,65.1762402,33.8120104
3065,65.7422512,33.6704731
3066,65.8186562,33.8878017
3067,65.7319857,33.3876753
3068,66.3624511,32.6597132
3069,65.6891496,32.5187357
3070,66.4169381,32.2801303
3071,68.1211332,31.7160534
3072,65.8854167,33.3007813
3073,67.0680117,32.7367393
3074,66.1678595,34.1574496
3075,66.4390244,34.1138211
3076,67.3602081,33.1274382
3077,66.3958401,32.7916802
3078,68.9408707,33.4957765
3079,65.7356285,32.7054238
3080,67.5,35.8766234
3081,66.4394677,33.2359623
3082,66.4828034,34.0687865
3083,64.9691859,33.506325
3084,66.1478599,34.1439689
3085,66.5153971,33.9384117
3086,66.4938432,33.5385612
3087,66.5046971,32.1347587
3088,67.746114,33.873057
3089,65.9436711,33.3764972
3090,65.631068,33.4951456
3091,66.0627629,34.7460369
3092,66.1060802,33.6998706
3093,66.7313288,34.1416101
3094,66.2249515,34.4537815
3095,66.7851373,32.180937
3096,67.118863,32.751938
3097,67.6461091,33.096545
3098,66.9786959,33.2149774
3099,65.8599548,33.720555
3100,66.2903226,32.0645161
3101,67.8168333,33.4730732
3102,67.4403611,32.3339781
3103,68.1276184,32.6458266
3104,67.4613402,33.9239691
3105,67.9227053,32.4637681
3106,67.3535093,34.6748229
3107,66.4628259,34.1808819
3108,68.5006435,33.8481338
3109,66.0984239,34.5770344
3110,67.1061093,34.14791
3111,66.5702347,33.0440373
3112,67.7056555,33.7724936
3113,66.0456152,32.9264375
3114,66.0565189,32.9158638
3115,66.741573,33.7720706
3116,66.1103979,33.9858793
3117,66.6666667,34.3920436
3118,66.2924952,33.0019243
3119,65.6300096,32.7027894
3120,67.0192308,34.7435897
3121,65.5238706,33.5469401
3122,66.623959,34.144779
3123,66.3464617,32.8530259
3124,67.3175416,32.4903969
3125,66.112,32
3126,66.346769,33.0454255
3127,65.8458587,31.6917173
3128,65.8567775,34.0153453
3129,65.7718121,33.908597
3130,66.2619808,34.2492013
3131,67.4544874,33.599489
3132,65.0383142,32.1200511
3133,66.0708586,34.4717523
3134,67.5175495,32.5781749
3135,66.953748,33.8437002
3136,67.3469388,33.4502551
3137,66.8473063,35.0015939
3138,65.6787763,32.7597196
3139,65.4029946,33.1315706
3140,67.133758,31.8789809
3141,65.7115568,32.5692455
3142,67.3774666,34.1502228
3143,68.3741648,33.216672
3144,66.6030534,30.629771
3145,66.3593005,31.9554849
3146,67.1328671,34.0114431
3147,66.4760089,33.9370829
3148,64.6759848,33.545108
3149,66.5925691,33.2168943
3150,67.6825397,33.6507937
3151,66.0425262,32.7515075
3152,67.1002538,32.7728426
3153,67.4912781,33.2381859
3154,66.7406468,33.9885859
3155,65.6101426,32.3930269
3156,66.4448669,34.7275032
3157,66.6138739,33.481153
3158,65.1044965,32.0455985
3159,66.6033555,33.1433998
3160,67.5632911,33.8924051
3161,67.193926,33.596963
3162,66.85642,32.7640734
3163,66.3294341,33.4808726
3164,65.9924147,34.3552465
3165,66.3823065,32.2590837
3166,67.1825648,33.1964624
3167,67.1297758,32.1124092
3168,65.719697,32.2916667
3169,65.0678447,33.0072578
3170,66.6246057,33.785489
3171,66.5405235,33.0495112
3172,68.2534678,33.0390921
3173,66.6561614,32.9341317
3174,66.2255829,33.8374291
3175,65.5433071,34.7401575
3176,65.9005038,33.7531486
3177,68.051621,33.427762
3178,66.3310258,32.5676526
3179,66.6876376,33.8156653
3180,65.7861635,33.3962264
3181,66.8343288,32.3797548
3182,67.9446889,32.8409805
3183,67.3578385,33.7103362
3184,65.7349246,33.2914573
3185,67.6609105,33.5635793
3186,67.0747018,33.992467
3187,67.9322247,32.2560402
3188,66.5621079,33.9711418
3189,65.255566,35.340232
3190,66.5517241,33.6990596
3191,67.2516453,32.5289878
3192,67.1365915,32.612782
3193,68.3683057,32.5712496
3194,66.6249217,33.3124609
3195,65.6964006,33.0203443
3196,67.6157697,33.9486859
3197,66.0619331,32.7494526
3198,66.916823,33.6772983
3199,66.895905,32.6039387
3200,67.875,31.34375
3201,68.2286785,33.3333333
3202,66.8332292,34.2286071
3203,66.7499219,32.6256634
3204,67.1972534,33.4269663
3205,67.550702,32.9485179
3206,66.5003119,33.8739863
3207,66.4483941,32.6785157
3208,67.2381546,33.8216958
3209,66.9990651,33.9046432
3210,67.3831776,33.0529595
3211,66.0541887,32.2329492
3212,66.7496887,33.3437111
3213,65.3594771,32.8664799
3214,65.9925327,33.9763535
3215,65.1321928,33.6236392
3216,67.5062189,33.0534826
3217,68.0136773,33.8203295
3218,67.1845867,32.8464885
3219,67.6607642,32.9294812
3220,66.7701863,34.068323
3221,66.2527165,33.095312
3222,66.7287399,33.8609559
3223,66.0874961,33.0127211
3224,66.1600496,32.630273
3225,67.8449612,32.7751938
3226,65.8710477,33.3849969
3227,65.0759219,33.2506972
3228,66.7596035,32.3420074
3229,66.1195417,33.3849489
3230,66.5634675,32.8173375
3231,66.2333643,32.3429279
3232,66.3056931,32.3638614
3233,67.2131148,34.1787813
3234,67.1923315,33.3024119
3235,66.1205564,32.3647604
3236,65.2966625,33.0346106
3237,67.5007723,33.0552981
3238,66.2754787,33.570105
3239,66.934239,32.7878975
3240,66.6666667,33.5493827
3241,66.8003703,33.9709966
3242,66.9031462,31.5545959
3243,66.6666667,32.9324699
3244,67.97164,34.5561036
3245,65.4237288,32.4191063
3246,69.1928527,35.2433765
3247,66.4921466,32.3375423
3248,66.9027094,32.6662562
3249,65.804863,32.2560788
3250,66.3692308,34.0923077
3251,65.6105814,33.8049831
3252,66.0209102,32.7183272
3253,67.8758069,34.89087
3254,65.9803319,32.8518746
3255,65.499232,34.4086022
3256,67.7211302,32.8624079
3257,67.9459625,33.5891925
3258,67.2191529,33.8551258
3259,66.9837373,32.8014728
3260,66.7177914,32.7300613
3261,66.6053358,33.7933149
3262,67.0754139,33.568363
3263,66.319338,33.9258351
3264,65.9620098,31.6482843
3265,65.5742726,31.3016845
3266,66.87079,34.5070423
3267,66.1157025,34.771962
3268,66.5238678,34.1187271
3269,67.910676,34.964821
3270,67.6146789,32.5382263
3271,66.7685723,33.2619994
3272,65.5562347,33.0378973
3273,68.2859762,31.1640697
3274,66.7379352,33.5980452
3275,65.4351145,33.9236641
3276,66.7582418,33.6080586
3277,66.09704,34.6353372
3278,66.4124466,32.6418548
3279,67.3376029,32.5709058
3280,66.1890244,33.9329268
3281,65.9555014,32.2767449
3282,66.7885436,33.2723949
3283,65.8544015,31.678343
3284,67.1741778,32.7953715
3285,66.9101979,32.8462709
3286,65.9160073,32.8971394
3287,67.4779434,31.8527533
3288,65.9671533,32.2992701
3289,65.1261782,33.201581
3290,66.8389058,33.1306991
3291,66.575509,32.2394409
3292,65.9781288,34.0218712
3293,65.9580929,33.0094139
3294,66.4238009,33.7887067
3295,66.707132,33.7177542
3296,67.1723301,34.526699
3297,65.6050955,33.818623
3298,66.0703457,33.7477259
3299,66.0503183,33.3434374
3300,66.0909091,34.4242424
3301,67.5552863,33.9594062
3302,66.2023016,34.5548153
3303,67.0299728,33.4544354
3304,66.7978208,34.0193705
3305,67.0499244,33.4039334
3306,67.6043557,34.1197822
3307,67.5234351,32.3253704
3308,66.9588875,31.8923821
3309,67.3919613,32.7289211
3310,66.7975831,32.7492447
3311,66.384778,34.5212927
3312,66.0929952,34.0277778
3313,65.8919408,33.8062179
3314,66.5057333,32.8907664
3315,66.1538462,34.9019608
3316,67.3703257,34.1073583
3317,67.1992765,33.5544166
3318,65.8830621,33.3031947
3319,67.3395601,33.8656222
3320,66.2349398,33.1024096
3321,67.2990063,33.3935562
3322,67.037929,33.7447321
3323,65.8140235,32.7114054
3324,66.4259928,34.4765343
3325,66.406015,33.8045113
3326,67.2880337,33.4034877
3327,66.0655245,33.9945897
3328,66.3461538,33.59375
3329,65.4851307,33.5536197
3330,65.8858859,34.4444444
3331,67.247073,34.3740618
3332,65.4561825,33.0732293
3333,66.5166517,33.7533753
3334,66.7966407,32.8134373
3335,66.4767616,33.8230885
3336,66.1270983,33.7230216
3337,65.4480072,33.2334432
3338,67.8849611,32.7741162
3339,67.8646301,33.2734352
3340,65.748503,33.2934132
3341,66.3274469,33.2834481
3342,65.1406344,33.7522442
3343,66.8561173,33.8618008
3344,65.5801435,33.5825359
3345,65.4409567,32.7952167
3346,67.1846981,33.8912134
3347,68.1207051,34.7774126
3348,66.1290323,33.4528076
3349,65.6613915,33.9205733
3350,66.4179104,33.761194
3351,68.2482841,33.5422262
3352,66.4081146,34.1288783
3353,67.9093349,33.0748583
3354,65.8616577,33.5718545
3355,67.1535022,34.1281669
3356,66.9845054,33.0750894
3357,67.2624367,32.7077748
3358,68.7313877,32.0428827
3359,66.0017862,34.2363799
3360,67.5,34.2261905
3361,66.8551026,31.9547754
3362,66.0618679,33.1052945
3363,65.8638121,32.6196848
3364,66.4387634,32.9964328
3365,64.3090639,32.8677563
3366,68.0332739,33.3036245
3367,66.4686665,34.6896347
3368,67.9631829,33.0760095
3369,67.7649154,34.3425349
3370,66.8249258,33.8278932
3371,67.1017502,31.9489766
3372,67.3487544,33.6298932
3373,66.0836051,30.8330863
3374,67.7534084,33.8470658
3375,67.3481481,32.6222222
3376,67.1208531,33.1161137
3377,65.8276577,32.8397986
3378,67.5843694,32.2084073
3379,67.3572063,32.8203611
3380,67.0710059,33.5207101
3381,66.6075126,32.505176
3382,66.3808397,32.7912478
3383,66.9819687,33.6387821
3384,67.5236407,33.6583924
3385,64.9039882,34.3574594
3386,66.5682221,32.6639102
3387,68.4086212,32.9495128
3388,68.5064935,33.5301063
3389,67.3945117,33.1661257
3390,66.7551622,33.3038348
3391,67.2073135,33.3529932
3392,67.4233491,35.2004717
3393,66.5487769,34.3353964
3394,65.6747201,34.4136712
3395,66.7746686,33.1958763
3396,65.0471143,32.6266196
3397,65.3223432,32.617015
3398,66.0388464,31.2831077
3399,66.3724625,32.2741983
3400,66.5,33.2352941
3401,65.9805939,33.4019406
3402,66.7254556,32.1281599
3403,66.5589186,33.3235381
3404,67.4206816,31.3454759
3405,67.2834068,32.6284875
3406,66.265414,33.0886671
3407,67.0090989,34.1649545
3408,66.8720657,32.6877934
3409,64.6523907,34.0569082
3410,66.2170088,33.5483871
3411,67.1943712,33.5092348
3412,66.9695193,32.7960141
3413,67.8288895,33.9583944
3414,66.8424136,34.2999414
3415,67.2913616,32.6500732
3416,66.2177986,34.3091335
3417,66.6374012,32.6309628
3418,67.3493271,33.2650673
3419,65.165253,33.3430828
3420,67.8362573,33.8304094
3421,66.0040924,33.7035954
3422,68.0888369,33.7521917
3423,67.776804,34.5311131
3424,67.5525701,32.0385514
3425,67.0656934,34.5985401
3426,67.8050204,33.5376532
3427,66.0927925,34.2281879
3428,67.7362894,33.4305718
3429,65.8501021,32.6625838
3430,66.6763848,33.0612245
3431,67.8227922,33.2556106
3432,65.5885781,33.6247086
3433,66.1811826,33.3527527
3434,66.0745486,32.5276645
3435,67.2197962,32.3435226
3436,66.3271246,34.895227
3437,65.6968286,34.4195519
3438,67.7719604,32.9842932
3439,66.6763594,32.451294
3440,66.3372093,32.3546512
3441,66.9572799,33.4495786
3442,65.7466589,34.1371296
3443,66.8312518,34.0981702
3444,66.1730546,33.3914053
3445,67.3149492,31.9303338
3446,67.1503192,33.2559489
3447,66.086452,33.4493763
3448,67.1403712,33.2656613
3449,66.8889533,32.5891563
3450,67.4202899,32.9855072
3451,67.8064329,34.2509418
3452,67.4681344,33.6906141
3453,68.0857226,31.5088329
3454,65.9235669,33.3526346
3455,67.3227207,31.9826339
3456,65.3356481,32.9571759
3457,65.6927972,33.1212034
3458,65.9629844,34.70214
3459,67.73634,33.9115351
3460,66.3294798,33.8439306
3461,66.4258885,35.2499278
3462,67.2443674,32.9000578
3463,66.4452787,33.6991048
3464,65.5889145,32.3903002
3465,65.7431457,32.5829726
3466,67.1090594,32.458165
3467,67.0320162,33.054514
3468,64.532872,34.2848904
3469,67.1375036,34.1597002
3470,67.4927954,33.1988473
3471,66.0616537,33.7078652
3472,67.65553,33.3813364
3473,65.8220559,33.5732796
3474,65.8894646,33.9666091
3475,66.4748201,33.7553957
3476,66.5420023,32.7675489
3477,67.0117918,33.6784584
3478,66.3024727,33.5250144
3479,65.8810003,33.256683
3480,67.0114943,32.5
3481,67.3944269,31.9735708
3482,67.6335439,32.2515796
3483,66.4944014,34.9985645
3484,65.0688863,33.467279
3485,68.0344333,32.5107604
3486,65.404475,33.4767642
3487,65.5577861,32.4634356
3488,66.5997706,33.4002294
3489,67.3545428,32.8174262
3490,67.0487106,32.3782235
3491,66.6284732,34.4886852
3492,66.580756,32.5028637
3493,68.3939307,33.3810478
3494,67.4585003,32.1408128
3495,67.4964235,32.9613734
3496,67.5057208,33.1235698
3497,66.2853875,33.8289963
3498,67.4385363,33.1903945
3499,67.533581,33.6667619
3500,66.5428571,32.2857143
3501,66.5809769,33.1333905
3502,66.9617362,33.6950314
3503,66.6286041,32.6862689
3504,65.6107306,32.7910959
3505,67.0185449,33.8944365
3506,66.2578437,33.0005705
3507,67.3795267,32.3353293
3508,67.1037628,34.0079818
3509,66.2866914,32.6018809
3510,67.7207977,33.2193732
3511,66.7900883,34.3207064
3512,65.7744875,34.0261959
3513,67.7768289,31.3976658
3514,66.6192373,32.5270347
3515,66.6571835,32.5177809
3516,66.7804323,34.07281
3517,67.955644,31.9874893
3518,66.2876634,33.172257
3519,66.211992,32.4524013
3520,67.6704545,34.1193182
3521,66.9980119,33.4564044
3522,68.0295287,33.8444066
3523,68.180528,33.8631848
3524,67.9909194,33.399546
3525,65.9007092,32.6241135
3526,67.5553035,32.1610891
3527,66.1752197,34.1366601
3528,66.8650794,33.2482993
3529,66.4494191,33.153868
3530,66.9971671,33.9376771
3531,67.1481167,33.3050127
3532,66.5062288,33.380521
3533,66.77045,33.739032
3534,67.3740804,34.6915676
3535,67.3833098,34.3988685
3536,66.3461538,33.9649321
3537,67.0624823,34.6904156
3538,66.9869983,33.4087055
3539,65.4422153,33.5688047
3540,66.5819209,35.1977401
3541,67.1561706,33.380401
3542,66.0079051,33.9356296
3543,66.045724,33.0793113
3544,66.5914221,34.3679458
3545,66.3187588,33.0324401
3546,67.4562888,33.3333333
3547,66.901607,33.5776713
3548,65.5016911,35.9921082
3549,66.9484362,33.0515638
3550,68.1690141,33.4929577
3551,66.6009575,34.3565193
3552,65.9628378,33.079955
3553,67.0700816,34.4497608
3554,66.150816,33.6803602
3555,65.907173,33.3052039
3556,65.8886389,32.3959505
3557,66.8822041,33.9049761
3558,67.0601461,34.6824058
3559,65.6926103,33.633043
3560,67.6123596,34.1573034
3561,66.3577647,34.5408593
3562,67.2936552,33.7731611
3563,66.4047151,33.7075498
3564,67.5645342,33.1649832
3565,69.4810659,32.0336606
3566,67.3022995,31.0992709
3567,67.7880572,34.2304458
3568,65.4147982,32.7914798
3569,66.9094985,31.9697394
3570,67.8431373,32.2689076
3571,67.9361523,33.5200224
3572,66.7693169,33.2306831
3573,64.9874055,32.5496781
3574,67.5153889,33.8276441
3575,66.0699301,32.4475524
3576,66.8903803,33.9765101
3577,64.9706458,33.4078837
3578,66.6573505,32.7557295
3579,67.2534227,33.1936295
3580,67.6256983,32.3463687
3581,66.8249092,32.6165875
3582,66.2758236,32.467895
3583,65.8945018,33.7147642
3584,65.7924107,34.0959821
3585,67.3919107,32.6080893
3586,66.4807585,34.3000558
3587,66.3507109,31.6420407
3588,65.1895206,33.3890747
3589,65.477849,33.9370298
3590,66.2116992,33.6211699
3591,67.3071568,33.3611807
3592,65.3674833,33.9365256
3593,65.6554411,34.6507097
3594,66.2214802,32.721202
3595,65.5354659,32.433936
3596,66.4905451,33.5094549
3597,65.8604393,32.6383097
3598,67.2595887,32.4068927
3599,66.4629064,34.3706585
3600,66.6111111,34.0833333
3601,66.2871425,32.9352958
3602,67.4902832,33.620211
3603,67.3327782,33.2223147
3604,67.3140954,34.2674806
3605,66.7683773,33.4257975
3606,66.7498613,33.0837493
3607,68.0343776,33.2963682
3608,66.4911308,33.6474501
3609,66.084788,34.1091715
3610,66.5373961,33.0747922
3611,67.4605372,33.619496
3612,65.337763,34.440753
3613,67.0633822,32.9642956
3614,68.0962922,33.7576093
3615,65.9474412,33.1396957
3616,66.8418142,32.9646018
3617,67.293337,32.5684269
3618,66.970702,34.9640685
3619,67.3943078,34.7609837
3620,66.0220994,34.5303867
3621,65.258216,33.6095001
3622,66.7586969,34.0419658
3623,67.1818935,31.9348606
3624,66.6666667,33.8576159
3625,66.6758621,32.7724138
3626,67.1538886,33.011583
3627,67.9073615,33.4987593
3628,67.5578831,34.261301
3629,66.3543676,32.4882888
3630,66.9421488,33.1955923
3631,66.0424126,33.0487469
3632,66.7951542,33.0121145
3633,65.5931737,32.7277732
3634,65.5476059,33.3516786
3635,66.3823934,34.3603851
3636,66.8866887,34.6534653
3637,67.9681056,33.1866923
3638,66.1627268,31.9131391
3639,66.3643858,33.3333333
3640,67.8571429,34.478022
3641,67.1793463,32.5734688
3642,67.2707304,33.498078
3643,67.6914631,33.7908317
3644,67.7003293,34.0285401
3645,66.5294925,33.4430727
3646,66.840373,32.9950631
3647,66.9591445,32.3553606
3648,66.9682018,32.5657895
3649,65.9084681,33.3241984
3650,68.1917808,33.4520548
3651,67.4609696,33.5524514
3652,67.1412924,33.7349398
3653,68.6011497,30.6597317
3654,66.5024631,32.0197044
3655,68.5636115,32.6402189
3656,66.7122538,33.2877462
3657,67.1862182,33.9622642
3658,67.6325861,32.3127392
3659,67.8600711,31.5933315
3660,66.3934426,32.7595628
3661,69.3799508,34.2529364
3662,67.0398689,33.2332059
3663,66.2025662,33.8247338
3664,67.3853712,33.9519651
3665,67.148704,33.3969986
3666,66.4211675,33.1423895
3667,65.8576493,33.515135
3668,66.1668484,33.2606325
3669,67.7023712,33.3605887
3670,66.2942779,33.5422343
3671,67.2296377,33.7510215
3672,67.0751634,33.5784314
3673,67.3563844,33.9504492
3674,64.7795318,33.805117
3675,66.0408163,34.2040816
3676,67.5462459,33.9227421
3677,67.3646995,33.3695948
3678,68.216422,33.1973899
3679,65.9690133,31.9380266
3680,67.4728261,34.5380435
3681,67.2914969,33.6049986
3682,66.186855,34.2476915
3683,66.7662232,32.5006788
3684,66.3137894,33.9847991
3685,66.6757123,33.0529172
3686,65.843733,32.6098752
3687,66.8836452,34.0113914
3688,67.0010846,34.137744
3689,66.4949851,33.5321225
3690,65.6639566,33.5230352
3691,66.8382552,33.3513953
3692,66.2242687,33.7757313
3693,67.1540753,33.4145681
3694,66.6486194,33.1889551
3695,67.2259811,33.3964817
3696,66.8831169,33.8744589
3697,66.648634,33.3784149
3698,66.3601947,33.3693889
3699,66.8018383,34.4958097
3700,65.8648649,34.1351351
3701,65.9551473,34.2069711
3702,67.7741761,33.4143706
3703,66.7296786,33.5673778
3704,66.9006479,33.3153348
3705,67.2604588,34.2510121
3706,66.2169455,34.5925526
3707,66.6037227,34.313461
3708,67.01726,33.1445523
3709,66.7295767,32.2728498
3710,67.3315364,32.1024259
3711,65.8313123,34.5728914
3712,66.8642241,32.4353448
3713,66.6038244,32.9113924
3714,66.7474421,32.6063543
3715,66.3526245,33.1628533
3716,66.926803,33.7459634
3717,67.0433145,32.5800377
3718,66.4604626,33.9429801
3719,66.2274805,32.1054047
3720,67.1505376,33.0645161
3721,65.8962644,31.9806504
3722,66.3621709,33.1542182
3723,67.4724684,32.9841526
3724,66.6487648,33.2706767
3725,66.6040268,32.7248322
3726,65.7004831,33.5212024
3727,66.7292729,34.1561578
3728,65.8530043,33.9055794
3729,66.7471172,31.7243229
3730,67.0241287,33.9410188
3731,66.9525596,34.3607612
3732,66.6666667,33.4405145
3733,66.7559604,33.8869542
3734,67.0862346,32.4049277
3735,67.6037483,34.2971888
3736,66.3543897,33.003212
3737,65.9352422,34.385871
3738,66.3188871,33.7078652
3739,67.3174646,32.2813587
3740,65.4278075,34.1176471
3741,68.6180166,33.1194868
3742,67.4238375,33.4313201
3743,67.4058242,32.5140262
3744,66.9871795,33.7606838
3745,66.7823765,32.7636849
3746,67.2717565,33.3422317
3747,67.4673072,33.6802776
3748,66.0352188,34.2315902
3749,67.4579888,34.2491331
3750,67.3066667,33.3066667
3751,66.3289789,33.5643828
3752,66.2313433,33.5554371
3753,65.3343991,34.452438
3754,68.3271177,32.4453916
3755,66.6844208,32.5166445
3756,67.1458999,33.5463259
3757,67.7402183,34.6286931
3758,67.4294838,32.118148
3759,67.2519287,33.0407023
3760,65.6648936,33.4308511
3761,65.8335549,32.7838341
3762,66.0552897,33.758639
3763,68.4825937,34.3343077
3764,65.6482465,33.1562168
3765,68.1540505,32.563081
3766,67.6845459,34.1741901
3767,65.7817892,33.660738
3768,67.3036093,32.3248408
3769,65.136641,33.404086
3770,66.4986737,33.1299735
3771,65.6589764,33.598515
3772,67.1792153,33.669141
3773,66.2072621,34.2698118
3774,67.3555909,33.1743508
3775,66.6754967,33.3245033
3776,66.9226695,34.1631356
3777,67.6462801,34.3658989
3778,65.9078878,33.6421387
3779,68.0338714,34.3741731
3780,67.0634921,31.6666667
3781,66.7812748,33.6947897
3782,66.3405605,33.0248546
3783,66.5080624,32.0644991
3784,66.5961945,33.1659619
3785,66.6050198,35.7992074
3786,66.8251453,32.8050713
3787,67.0979667,33.8262477
3788,65.4435058,33.5533263
3789,66.3499604,32.6999208
3790,66.4379947,33.4036939
3791,65.8401477,33.1574782
3792,66.9567511,33.7025316
3793,67.5454785,31.9799631
3794,66.9214549,34.1591987
3795,66.0342556,33.7812912
3796,67.2813488,32.9293994
3797,66.9739268,33.2367659
3798,68.2991048,33.2280147
3799,65.7541458,33.7720453
3800,67.0789474,33.2368421
3801,66.4298869,33.4122599
3802,68.122041,33.2982641
3803,67.867473,34.2098343
3804,65.8254469,32.6498423
3805,67.2798949,34.2444152
3806,65.5281135,33.2895428
3807,66.6403993,32.8079853
3808,66.2815126,32.9044118
3809,66.5791546,32.4232082
3810,66.5354331,34.1732283
3811,66.9902913,33.3508266
3812,66.8677859,32.8961175
3813,66.4568581,34.3036979
3814,67.1473519,33.0361825
3815,67.3918742,34.5216252
3816,67.033543,33.490566
3817,66.8587896,32.9316217
3818,68.1770561,33.6825563
3819,67.8711705,33.2285939
3820,65.9947644,33.5078534
3821,66.7887987,33.3420571
3822,66.4311879,32.4960754
3823,66.0999215,34.1093382
3824,67.1025105,33.8650628
3825,66.3529412,33.3333333
3826,66.2833246,32.8280188
3827,65.4559707,32.5581395
3828,67.1891327,33.30721
3829,66.4664403,32.6717159
3830,67.2062663,33.7859008
3831,67.5802662,34.4557557
3832,65.7359081,33.0375783
3833,65.8231151,31.6984086
3834,67.6577986,32.8899322
3835,66.5189048,33.3507171
3836,67.4139729,34.4890511
3837,67.0315351,32.6557206
3838,65.4247004,34.392913
3839,66.6579838,32.9252409
3840,68.203125,34.0885417
3841,66.7534496,33.1424108
3842,66.6319625,32.5871942
3843,65.8079625,33.9058028
3844,66.9614984,33.9490114
3845,66.970091,34.6423927
3846,65.8086323,34.425377
3847,66.5713543,33.2986743
3848,67.489605,32.4324324
3849,66.5887243,34.4764874
3850,67.6623377,33.2727273
3851,66.4762399,33.4198909
3852,66.4589823,34.086189
3853,65.9745653,32.7277446
3854,66.5801764,32.9527763
3855,65.6809339,32.6329442
3856,67.4273859,34.1026971
